# t x1 y1 x2 y2 x3 y3
    2.600000   -0.501053   -0.335511    1.080561   -0.016725   -0.579508    0.352236
    2.610000   -0.512105   -0.338514    1.080780   -0.012053   -0.568676    0.350567
    2.620000   -0.523136   -0.341302    1.080928   -0.007381   -0.557792    0.348683
    2.630000   -0.534142   -0.343872    1.081005   -0.002709   -0.546863    0.346581
    2.640000   -0.545116   -0.346226    1.081011    0.001963   -0.535895    0.344262
    2.650000   -0.556052   -0.348362    1.080945    0.006636   -0.524894    0.341726
    2.660000   -0.566943   -0.350281    1.080809    0.011308   -0.513866    0.338974
    2.670000   -0.577784   -0.351984    1.080601    0.015980   -0.502817    0.336005
    2.680000   -0.588568   -0.353472    1.080321    0.020652   -0.491753    0.332820
    2.690000   -0.599291   -0.354747    1.079970    0.025325   -0.480680    0.329422
    2.700000   -0.609944   -0.355810    1.079548    0.029997   -0.469603    0.325813
    2.710000   -0.620524   -0.356663    1.079053    0.034670   -0.458529    0.321993
    2.720000   -0.631024   -0.357309    1.078486    0.039342   -0.447462    0.317966
    2.730000   -0.641439   -0.357750    1.077847    0.044015   -0.436408    0.313735
    2.740000   -0.651763   -0.357991    1.077135    0.048688   -0.425371    0.309302
    2.750000   -0.661992   -0.358033    1.076349    0.053361   -0.414357    0.304672
    2.760000   -0.672120   -0.357881    1.075490    0.058035   -0.403370    0.299846
    2.770000   -0.682144   -0.357539    1.074557    0.062708   -0.392413    0.294831
    2.780000   -0.692057   -0.357010    1.073549    0.067381   -0.381492    0.289629
    2.790000   -0.701858   -0.356298    1.072466    0.072054   -0.370609    0.284244
    2.800000   -0.711540   -0.355409    1.071308    0.076727   -0.359767    0.278682
    2.810000   -0.721102   -0.354347    1.070073    0.081399   -0.348971    0.272948
    2.820000   -0.730539   -0.353116    1.068761    0.086071   -0.338222    0.267044
    2.830000   -0.739849   -0.351721    1.067372    0.090743   -0.327523    0.260978
    2.840000   -0.749028   -0.350167    1.065904    0.095413   -0.316876    0.254754
    2.850000   -0.758074   -0.348459    1.064357    0.100083   -0.306283    0.248376
    2.860000   -0.766985   -0.346602    1.062730    0.104752   -0.295745    0.241850
    2.870000   -0.775759   -0.344601    1.061023    0.109419   -0.285264    0.235182
    2.880000   -0.784394   -0.342461    1.059234    0.114085   -0.274840    0.228376
    2.890000   -0.792888   -0.340187    1.057362    0.118749   -0.264475    0.221438
    2.900000   -0.801240   -0.337784    1.055408    0.123410   -0.254168    0.214373
    2.910000   -0.809449   -0.335256    1.053368    0.128069   -0.243920    0.207187
    2.920000   -0.817514   -0.332609    1.051243    0.132725   -0.233730    0.199884
    2.930000   -0.825435   -0.329848    1.049032    0.137378   -0.223598    0.192470
    2.940000   -0.833210   -0.326977    1.046733    0.142027   -0.213523    0.184950
    2.950000   -0.840841   -0.324001    1.044346    0.146672   -0.203505    0.177330
    2.960000   -0.848327   -0.320925    1.041869    0.151311   -0.193542    0.169613
    2.970000   -0.855667   -0.317752    1.039300    0.155946   -0.183633    0.161807
    2.980000   -0.862862   -0.314488    1.036639    0.160574   -0.173777    0.153915
    2.990000   -0.869913   -0.311137    1.033885    0.165195   -0.163972    0.145942
    3.000000   -0.876821   -0.307703    1.031036    0.169810   -0.154215    0.137893
    3.010000   -0.883585   -0.304189    1.028091    0.174416   -0.144506    0.129774
    3.020000   -0.890206   -0.300600    1.025048    0.179012   -0.134842    0.121588
    3.030000   -0.896687   -0.296940    1.021906    0.183599   -0.125220    0.113341
    3.040000   -0.903026   -0.293212    1.018664    0.188176   -0.115638    0.105037
    3.050000   -0.909227   -0.289420    1.015320    0.192740   -0.106093    0.096681
    3.060000   -0.915289   -0.285568    1.011873    0.197291   -0.096583    0.088276
    3.070000   -0.921215   -0.281657    1.008321    0.201829   -0.087106    0.079829
